taxon_name,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8
Centaurea sp.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea,Centaurea
Chrysosplenium alternifolium,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Chrysosplenium,Chrysosplenium alternifolium,Chrysosplenium alternifolium
Helianthemum sp.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,Helianthemum,Helianthemum
Krascheninnikovia ceratoides,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Krascheninnikovia,Krascheninnikovia ceratoides,Krascheninnikovia ceratoides
Salsola sp.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Salsola,Salsola,Salsola
Thalictrum sp.,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Thalictrum,Thalictrum,Thalictrum
Medicago lupulina,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago lupulina,Medicago lupulina
Pinus cembroides,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus cembroides,Pinus cembroides
Dictamnus albus,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Dictamnus,Dictamnus albus,Dictamnus albus
Pinus (haplostellate),Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Sanicula,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Sanicula,Sanicula,Sanicula
Saponaria,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Saponaria,Saponaria,Saponaria
Tussilago,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tussilago,Tussilago,Tussilago
Kalmia,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Kalmia,Kalmia,Kalmia
Minuartia,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Minuartia,Minuartia,Minuartia
Pinus strobus-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Pyrus,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,Pyrus,Pyrus
Kalmia procumbens,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Kalmia,Kalmia procumbens,Kalmia procumbens
Fragaria vesca,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,Fragaria vesca,Fragaria vesca
Pinus mugo,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus mugo,Pinus mugo
Pinus nigra,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus nigra,Pinus nigra
Ajuga,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Ajuga,Ajuga,Ajuga
Lotus sp.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lotus,Lotus,Lotus
Melilotus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,Melilotus,Melilotus
Sambucus racemosa-type,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,Sambucus,Sambucus
Morus nigra,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Morus,Morus nigra,Morus nigra
Cyanus triumfettii,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea triumfettii,Centaurea triumfettii
Pinus mugo/P. sylvestris,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Plantago maritima subsp. serpentina,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago strictissima,Plantago maritima serpentina
Plantago maritima subsp. serpentina,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago strictissima,Plantago maritima serpentina
Plantago maritima subsp. serpentina,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago maritima,Plantago maritima serpentina
Plantago maritima subsp. serpentina,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago maritima,Plantago maritima serpentina
Ranunculus fluitans-type,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus,Ranunculus
Sesamoides,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Resedaceae,Sesamoides,Sesamoides,Sesamoides
Solanum dulcamara/Sedum,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum,Solanum
Thalictrum minus,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Thalictrum,Thalictrum minus,Thalictrum minus
Aconitum group,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Aconitum,Aconitum,Aconitum
Amaranthaceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Amaranthaceae,Amaranthaceae
Anemone pulsatilla,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Pulsatilla,Pulsatilla vulgaris,Pulsatilla vulgaris
Anemone pulsatilla,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Pulsatilla,Pulsatilla vulgaris,Pulsatilla vulgaris
Anemone pulsatilla,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Pulsatilla,Pulsatilla montana,Pulsatilla montana
Anemone pulsatilla,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Pulsatilla,Pulsatilla montana,Pulsatilla montana
Anemone pulsatilla group,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Pulsatilla,Pulsatilla vulgaris,Pulsatilla vulgaris
Anemone pulsatilla group,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Pulsatilla,Pulsatilla vulgaris,Pulsatilla vulgaris
Anemone pulsatilla group,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Pulsatilla,Pulsatilla montana,Pulsatilla montana
Anemone pulsatilla group,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Pulsatilla,Pulsatilla montana,Pulsatilla montana
Consolida ambigua-type,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Delphinium,Delphinium,Delphinium
Frangula alnus-type,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Frangula,Frangula,Frangula
Fraxinus ornus-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus,Fraxinus
Gratiola,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Gratiola,Gratiola,Gratiola
Limonium vulgare (type A),Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Limonium,Limonium vulgare,Limonium vulgare
Ribes rubrum-type,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes,Ribes
Sison amomum-type,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Sison,Sison,Sison
Solanum dulcamara-type,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum,Solanum
Empetrum nigrum-type,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Empetrum,Empetrum,Empetrum
Prunella vulgaris-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,Prunella,Prunella
Amaranthaceae (small),Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Amaranthaceae,Amaranthaceae
Apiaceae (apiculate),Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Apiaceae,Apiaceae,Apiaceae
Apiaceae (large),Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Apiaceae,Apiaceae,Apiaceae
Apiaceae (medium),Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Apiaceae,Apiaceae,Apiaceae
Apiaceae (small),Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Apiaceae,Apiaceae,Apiaceae
Caryophyllaceae (large),Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Caryophyllaceae,Caryophyllaceae,Caryophyllaceae
Caryophyllaceae (small),Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Caryophyllaceae,Caryophyllaceae,Caryophyllaceae
Pinus (large),Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Pinus (small),Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Poaceae (small),Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Poaceae,Poaceae,Poaceae
Quercus rotundifolia,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rotundifolia,Quercus rotundifolia
Sarcobatus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Sarcobataceae,Sarcobatus,Sarcobatus,Sarcobatus
Symphoricarpos,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Symphoricarpos,Symphoricarpos,Symphoricarpos
Lotus maritimus,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lotus,Lotus maritimus,Lotus maritimus
Trifolium pannonicum,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium pannonicum,Trifolium pannonicum
"Poaceae (Cerealia-type, indeterminable)",Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Poaceae,Poaceae,Poaceae
Centaurea pro parte,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea,Centaurea
Cistus pro parte,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,Cistus,Cistus
Plantago altissima-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago,Plantago
Plantago argentea-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago,Plantago
Plantago carinata-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago,Plantago
Polycnemum,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Polycnemum,Polycnemum,Polycnemum
Quercus pro parte,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus,Quercus
Alnus viridis subsp. suaveolens,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus alnobetula,Alnus viridis suaveolens
Pinus laricio,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus pinaster,Pinus pinaster
Pinus laricio,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus pinaster,Pinus pinaster
Pinus laricio,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus nigra,Pinus nigra
Pinus laricio,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus nigra,Pinus nigra
Pinus maritima,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus halepensis,Pinus halepensis
Pinus maritima,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus halepensis,Pinus halepensis
Pinus maritima,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus halepensis,Pinus halepensis
Pinus maritima,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus pinaster,Pinus pinaster
Pinus maritima,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus pinaster,Pinus pinaster
Pinus maritima,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus pinaster,Pinus pinaster
Pinus maritima,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus halepensis,Pinus halepensis
Pinus maritima,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus halepensis,Pinus halepensis
Pinus maritima,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus halepensis,Pinus halepensis
Coriaria myrtifolia,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Coriariaceae,Coriaria,Coriaria myrtifolia,Coriaria myrtifolia
Linum cf. L. usitatissimum,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum,Linum
Papaver rhoeas,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver,Papaver rhoeas,Papaver rhoeas
Rhinanthus group,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus,Rhinanthus
Rhamnaceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnaceae,Rhamnaceae,Rhamnaceae
Convolvulaceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Convolvulaceae,Convolvulaceae,Convolvulaceae
Cornus subg. Thelycrania,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus,Cornus
Lythraceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lythraceae,Lythraceae,Lythraceae
Cousinia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cousinia,Cousinia,Cousinia
Lomelosia rotata-type,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lomelosia,Lomelosia,Lomelosia
Quercus coccifera-type,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus,Quercus
Arctous alpina/A. rubra,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Arctous,Arctous,Arctous
Elaeagnus commutata,Plantae,Tracheophyta,Magnoliopsida,Rosales,Elaeagnaceae,Elaeagnus,Elaeagnus commutata,Elaeagnus commutata
Picea glauca,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea glauca,Picea glauca
Picea mariana,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea mariana,Picea mariana
Picea undiff.,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea,Picea
Populus balsamifera,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus balsamifera,Populus balsamifera
Populus tremuloides,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus tremuloides,Populus tremuloides
Shepherdia argentea,Plantae,Tracheophyta,Magnoliopsida,Rosales,Elaeagnaceae,Shepherdia,Shepherdia argentea,Shepherdia argentea
Shepherdia canadensis,Plantae,Tracheophyta,Magnoliopsida,Rosales,Elaeagnaceae,Shepherdia,Shepherdia canadensis,Shepherdia canadensis
Acer saccharum-type,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer,Acer
Fraxinus nigra-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus,Fraxinus
Iva annua,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Iva,Iva annua,Iva annua
Juglans cinerea,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,Juglans cinerea,Juglans cinerea
Juglans nigra,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,Juglans nigra,Juglans nigra
Magnolia,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Magnoliaceae,Magnolia,Magnolia,Magnolia
Pinus strobus,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus strobus,Pinus strobus
Rubiaceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Rubiaceae,Rubiaceae,Rubiaceae
Sarcobatus vermiculatus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Sarcobataceae,Sarcobatus,Sarcobatus vermiculatus,Sarcobatus vermiculatus
Cassiope,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Cassiope,Cassiope,Cassiope
Cnidium,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Cnidium,Cnidium,Cnidium
Dodecatheon,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Dodecatheon,Dodecatheon,Dodecatheon
Douglasia,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Androsace,Androsace,Androsace
Micranthes hieraciifolia,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes hieraciifolia,Micranthes hieraciifolia
Oxytropis,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Oxytropis,Oxytropis,Oxytropis
Pedicularis lanceolata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Pedicularis,Pedicularis lanceolata,Pedicularis lanceolata
Phlox,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Phlox,Phlox,Phlox
Plantago canescens,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago canescens,Plantago canescens
Saxifraga cernua,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga cernua,Saxifraga cernua
Saxifraga tricuspidata,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga tricuspidata,Saxifraga tricuspidata
Mertensia,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Mertensia,Mertensia,Mertensia
Ceanothus,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus,Ceanothus,Ceanothus
Cercocarpus,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cercocarpus,Cercocarpus,Cercocarpus
Lewisia,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Lewisia,Lewisia,Lewisia
Pseudotsuga,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pseudotsuga,Pseudotsuga,Pseudotsuga
Arceuthobium,Plantae,Tracheophyta,Magnoliopsida,Santalales,Viscaceae,Arceuthobium,Arceuthobium,Arceuthobium
Cyclachaena xanthiifolia-type,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cyclachaena,Cyclachaena,Cyclachaena
Eriogonum,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Eriogonum,Eriogonum,Eriogonum
Pinus albicaulis-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Pinus contorta-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Polygonum californicum-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,Polygonum,Polygonum
Tsuga mertensiana,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Tsuga,Tsuga mertensiana,Tsuga mertensiana
Acer saccharum,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer saccharum,Acer saccharum
Cornus canadensis,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,Cornus canadensis
Cornus racemosa,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus racemosa,Cornus racemosa
Dalea,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Dalea,Dalea,Dalea
Fraxinus nigra,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus nigra,Fraxinus nigra
Fraxinus pennsylvanica,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus pennsylvanica,Fraxinus pennsylvanica
Polygonum sensu lato,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,Polygonum,Polygonum
Shepherdia,Plantae,Tracheophyta,Magnoliopsida,Rosales,Elaeagnaceae,Shepherdia,Shepherdia,Shepherdia
Betulaceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betulaceae,Betulaceae,Betulaceae
Pinus contorta,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus contorta,Pinus contorta
Saxifraga cf. S. hirculus,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga,Saxifraga
Acer circinatum-type,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer,Acer
Acer macrophyllum-type,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer,Acer
Bistorta bistortoides-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Bistorta,Bistorta,Bistorta
Cornus canadensis-type,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus,Cornus
Lysichiton,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Lysichiton,Lysichiton,Lysichiton
Alnus (pentaporate),Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus,Alnus
Alnus (tetraporate),Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus,Alnus
Amorpha,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Amorpha,Amorpha,Amorpha
Ephedra trifurca-type,Plantae,Tracheophyta,Gnetopsida,Ephedrales,Ephedraceae,Ephedra,Ephedra,Ephedra
Ephedra viridis-type,Plantae,Tracheophyta,Gnetopsida,Ephedrales,Ephedraceae,Ephedra,Ephedra,Ephedra
Gilia,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Gilia,Gilia,Gilia
Pedicularis contorta-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Pedicularis,Pedicularis,Pedicularis
Pedicularis groenlandica-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Pedicularis,Pedicularis,Pedicularis
Polemoniaceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Polemoniaceae,Polemoniaceae,Polemoniaceae
Polygonum californicum,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,Polygonum californicum,Polygonum californicum
Ribes lacustre,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes lacustre,Ribes lacustre
Ribes montigenum,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes montigenum,Ribes montigenum
Ribes undiff.,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes,Ribes
Acer rubrum,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,Acer rubrum
Acer saccharinum-type,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer,Acer
Acer spicatum,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer spicatum,Acer spicatum
Ephedra nevadensis-type,Plantae,Tracheophyta,Gnetopsida,Ephedrales,Ephedraceae,Ephedra,Ephedra,Ephedra
Fraxinus pennsylvanica-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus,Fraxinus
Iva annua-type,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Iva,Iva,Iva
Juglans cinerea-type,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,Juglans,Juglans
Juglans nigra-type,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,Juglans,Juglans
Pinus banksiana/P. resinosa,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Salsola,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Salsola,Salsola,Salsola
Zanthoxylum,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Zanthoxylum,Zanthoxylum,Zanthoxylum
Acer pensylvanicum,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer pensylvanicum,Acer pensylvanicum
Acer saccharinum,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer saccharinum,Acer saccharinum
Cornus florida,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus florida,Cornus florida
Hypoxis,Plantae,Tracheophyta,Liliopsida,Asparagales,Hypoxidaceae,Hypoxis,Hypoxis,Hypoxis
Itea,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Iteaceae,Itea,Itea,Itea
Juglans undiff.,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,Juglans,Juglans
Liriodendron,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron,Liriodendron
Persicaria hydropiper-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria,Persicaria,Persicaria
Sanguisorba canadensis,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba,Sanguisorba canadensis,Sanguisorba canadensis
Cyclachaena xanthiifolia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cyclachaena,Cyclachaena xanthiifolia,Cyclachaena xanthiifolia
Ephedra torreyana-type,Plantae,Tracheophyta,Gnetopsida,Ephedrales,Ephedraceae,Ephedra,Ephedra,Ephedra
Lamiaceae cf. Stachys,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Lamiaceae,Lamiaceae
Dalea candida,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Dalea,Dalea candida,Dalea candida
Dalea purpurea-type,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Dalea,Dalea,Dalea
Dalea undiff.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Dalea,Dalea,Dalea
Populus tremuloides-type,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus,Populus
Populus undiff.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus,Populus
Ranunculaceae (tricolpate),Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculaceae,Ranunculaceae,Ranunculaceae
