taxon_name,Pollen_type
Utricularia,Utricularia
Utricularia minor,Utricularia
Utricularia vulgaris,Utricularia
Utricularia vulgaris-type,Utricularia
Utricularia-type,Utricularia
Utriculariaceae,Utricularia
Polygonum oxyspermum ssp. raii,Polygonum oxyspermum ssp. raii
Polygonum norvegicum,Polygonum oxyspermum ssp. raii
Polygonum raii-type,Polygonum oxyspermum ssp. raii
Sanguisorba major,Sanguisorba officinalis
Andrachne,Andrachne
Andrachne telephioides,Andrachne
Arnebia-type,Arnebia
Arnebia,Arnebia
Lentibulariaceae,Lentibulariaceae
Argania spinosa,Argania spinosa
Sapotaceae,Sapotaceae
Chrozophora,Chrozophora-type
Chrozophora-type,Chrozophora-type
Croton tinctorium,Croton tinctorium
Polygonum amphibium,Polygonum amphibium
Polygonum amphibium-type,Polygonum amphibium
Polygonum cf. amphibium,Polygonum amphibium
Corydalis claviculata,Corydalis claviculata
Sarcocapnos,Corydalis claviculata
Corydalis solida-type,Corydalis solida-type
Corydalis lutea-type,Corydalis lutea-type
Corydalis lutea,Corydalis lutea-type
Montia perfoliata,Montia
Montia-type,Montia
Portulaca oleracea,Portulaca
Portulaca/Montia,Portulaca/Montia
Portulacaceae undifferentiated,Portulacaceae
Montiaceae,Montiaceae
Rumex hydrolapathum-type,Rumex aquaticus-type
Rumex aquaticus/R. hydrolapathum,Rumex aquaticus-type
Rumex sect. Lapathum,Rumex aquaticus-type
Rumex palustris-type,Rumex aquaticus-type
Rumex palustris-group,Rumex aquaticus-type
Rindera-type,Rindera-type
Cynoglossum creticum-type,Cynoglossum creticum-type
Lythrum undifferentiated,Lythrum
Lythraceae undifferentiated,Lythrum
Peplis portula,Lythrum portula-type
Lythrum peplis,Lythrum portula-type
Peplis,Lythrum portula-type
Mertensia maritima,Mertensia maritima
Paracaryum-type,Mattiastrum
Mattiastrum,Mattiastrum
Omphalodes-type,Omphalodes-type
Moltkia,Moltkia
Heliotropium europaeum,Heliotropium
Compositae subfam. Cichorioideae,Compositae subfam. Cichorioideae
Compositae subfam. Cichorioideae undifferentiated,Compositae subfam. Cichorioideae
cf. Taraxacum,Compositae subfam. Cichorioideae
Scorzonera,Compositae subfam. Cichorioideae
Lactuceae,Compositae subfam. Cichorioideae
Lactucoideae,Compositae subfam. Cichorioideae
Cichoriaceae,Compositae subfam. Cichorioideae
Gundelia,Compositae subfam. Cichorioideae
Gundelia-type,Compositae subfam. Cichorioideae
Asteraceae Liguliflorae,Compositae subfam. Cichorioideae
Liguliflorae,Compositae subfam. Cichorioideae
Asteraceae cichorioideae undifforma,Compositae subfam. Cichorioideae
cf. Arnoseris,Compositae subfam. Cichorioideae
Scorzonera humilis,Scorzonera humilis-type
Lapsana-type,Crepis-type
Taraxacum officinale-group,Crepis-type
Crepis paludosa,Crepis-type
Crepis aurea,Crepis-type
Andryala-type,Crepis-type
Hieracium murorum,Crepis-type
Hieracium pilosella,Crepis-type
Hieracium intybaceum,Crepis-type
Leontodon-type,Crepis-type
Leontodon helveticus,Crepis-type
Leontodon hispidus,Crepis-type
Hypochaeris uniflora,Crepis-type
Prenanthes purpurea,Crepis-type
Hieracium-type,Crepis-type
Lactuca sativa-type,Lactuca-type
Tragopogon,Tragopogon
Sonchus oleraceus-type,Sonchus-type
Sonchus-type,Sonchus-type
Vincetoxicum hirundinaria,Vincetoxicum
Callitriche,Callitriche
Callitrichaceae,Callitriche
Merendera-type,Colchicum-type
Colchicum/Merendera,Colchicum-type
Merendera pyrenaica,Merendera pyrenaica
Merendera montana,Merendera montana
Merendera filifolia-type,Merendera filifolia-type
Cytinus,Cytinus
Cytinus hypocistis,Cytinus
Mimusops,Mimusops
Betula undifferentiated,Betula
Betula-type,Betula
Betula cf. B. fruticosae,Betula
Betula alba/B. fruticosa,Betula
Betula indeterminata,Betula
Betula exilis,Betula nana-type
Betula fruticosae,Betula nana-type
Betula sect. Nanae,Betula nana-type
Betula sect. Fruticosae,Betula nana-type
Betula exilis/B. fruticosae,Betula nana-type
Betula humilis/B. nana,Betula nana-type
Betula sect. Nanae-type,Betula nana-type
Betula sect. Nanae/Fruticosae-type,Betula nana-type
Betula sect. Nanae/Fruticosae,Betula nana-type
Betula (excl. B. nana),Betula pubescens-type
Betula pubescens ssp. tortuosa,Betula pubescens-type
Betula alba,Betula pubescens-type
Betula platyphylla,Betula pubescens-type
Betula obscura,Betula pubescens-type
Betula pubescens sl.,Betula pubescens-type
Betula sect. Albae,Betula pubescens-type
Betula tortuosa,Betula pubescens-type
Betula alba-type,Betula pubescens-type
Betula pendula/pubescens,Betula pubescens-type
Betula sect. Albae-type,Betula pubescens-type
Carya tomentosa,Carya
Corylus maxima,Corylus
Corylo d,Corylus/Myrica
Coryloideae,Corylus/Myrica
Engelhardtia,Engelhardtia
Engelhardtia-type,Engelhardtia
Abutilon,Abutilon
Circaea lutetiana,Circaea
Epilobium undifferentiated,Epilobium
Chamaenerion undifferentiated,Epilobium
Epilobium cf. angustifolium,Epilobium
Epilobium angustifolium,Epilobium angustifolium-type
Epilobium angustifolium-type,Epilobium angustifolium-type
Epilobium fleischeri,Epilobium angustifolium-type
Epilobium latifolium,Epilobium latifolium
cf. Chamaenerion,Onagraceae
Oenotheraceae,Onagraceae
Onagraceae undifferentiated,Onagraceae
Ludwigia,Ludwigia palustris
Ludwigia palustris,Ludwigia palustris
Casuarina,Casuarina
Phaseolus,Phaseolus
Carpinus orientalis-type,Ostrya/Carpinus orientalis
Carpinus orientalis/Ostrya,Ostrya/Carpinus orientalis
Carpinus orientalis/Ostrya carpinifolia,Ostrya/Carpinus orientalis
Ostrya carpinifolia,Ostrya/Carpinus orientalis
Ostrya/Carpinus orientalis-type,Ostrya/Carpinus orientalis
Carpinus/Ostrya-type,Ostrya/Carpinus orientalis
Betulaceae p.p.,Betulaceae
Betulaceae undifferentiated,Betulaceae
Psoralea,Psoralea bituminosa
Psoralea bituminosa,Psoralea bituminosa
Cucumis,Cucumis
Cucumis melo,Cucumis melo
Corrigiola,Corrigiola litoralis
Alnus undifferentiated,Alnus
Alnus pp.,Alnus
Alnus indeterminata,Alnus
Alnus sp.,Alnus
Alnus cf. A. viridis,Alnus viridis
Duschekia fruticosa,Alnus viridis
Alnaster,Alnus viridis
Alnus fruticosa-type,Alnus viridis
Alnus fruticosa,Alnus viridis
Alnus incana subsp. kolaensis,Alnus glutinosa-type
Alnus non-viridis,Alnus glutinosa-type
Alnus incana/A. glutinosa,Alnus glutinosa-type
Alnus glutinosa/A. incana-type,Alnus glutinosa-type
Campanulaceae undifferentiated,Campanulaceae
Campanula/Phyteuma,Phyteuma-type
Campanula cf. C. rotundifolia,Phyteuma-type
Campanula rotundifolia,Phyteuma-type
Phyteuma hemisphaericum,Phyteuma-type
Campanula barbata,Campanula trachelium-type
Michauxia,Michauxia
Carpinus cf. C. betulus,Carpinus betulus
Carpinus triporat,Carpinus betulus
Myriophyllum,Myriophyllum
Myriophyllum undifferentiated,Myriophyllum
Haloragaceae,Myriophyllum
Myriophyllum cf. M. spicatum,Myriophyllum
Myriophyllum cf. M. verticillatum,Myriophyllum
Myriophyllum cf. M. alterniflorum,Myriophyllum
Myriophyllum-type,Myriophyllum
Myriophyllum indeterminata,Myriophyllum
Myriophyllum sp.,Myriophyllum
Myriophyllum alterniflorum,Myriophyllum alterniflorum
Myriophyllum alterniflorum-type,Myriophyllum alterniflorum
Myriophyllum spicatum,Myriophyllum spicatum
Myriophyllum spicatum-type,Myriophyllum spicatum
Myriophyllum epectinatum,Myriophyllum spicatum
Myriophyllum spicatum/M. verticillatum,Myriophyllum spicatum/M. verticillatum
Myriophyllum verticillatum,Myriophyllum verticillatum
Myriophyllum verticillatum-type,Myriophyllum verticillatum
Myriophyllum heterophyllum,Myriophyllum heterophyllum
Pterocarya pterocarpa,Pterocarya
Ulmus undifferentiated,Ulmus/Zelkova
Ulmus (type A),Ulmus/Zelkova
Ulmus (type B),Ulmus/Zelkova
Ulmus pumila,Ulmus/Zelkova
Zelkova abelicea,Ulmus/Zelkova
Ulmus-type,Ulmus/Zelkova
Ulmus campestris,Ulmus/Zelkova
Ulmus glabra-type,Ulmus/Zelkova
Ulmus scabra,Ulmus/Zelkova
Buxus sempervirens-type,Buxus
Polygonum (pericolpate/periporate),Polygonum (pericolpate/periporate)
Polygonum aquatic,Polygonum (pericolpate/periporate)
Polygonum persicaria,Polygonum persicaria-type
Polygonum persicaria-type,Polygonum persicaria-type
Polygonum sect. Persicaria,Polygonum persicaria-type
Polygonum lapathifolium,Polygonum persicaria-type
Polygonum lapathifolium-type,Polygonum persicaria-type
Polygonum cf. P. lapathifolium,Polygonum persicaria-type
Polygonum cf. P. persicaria,Polygonum persicaria-type
Polygonum hydrolapathum,Polygonum persicaria-type
Polygonum scabrum,Polygonum persicaria-type
Polygonum hydropiper-type,Polygonum persicaria-type
Polygonum persicaria-group,Polygonum persicaria-type
Polygonum minus-type,Polygonum persicaria-type
Polygonum hydropiper,Polygonum persicaria-type
Polygonum hydrolapathum-type,Polygonum persicaria-type
Persicaria-type,Polygonum persicaria-type
Convolvulus sepium-type,Calystegia
Convolvulus sepium,Calystegia
Polycnemum/Paronychia,Polycnemum/Paronychia
Stellaria undifferentiated,Cerastium-type
Cerastium fontanum subsp. triviale,Cerastium-type
Cerastium undifferentiated,Cerastium-type
Cerastium/Stellaria,Cerastium-type
Stellaria palustris,Cerastium-type
Stellaria cf. S. nemorum,Cerastium-type
Stellaria cf. S. graminea,Cerastium-type
Cerastium arvense,Cerastium-type
Stellaria nemorum,Cerastium-type
Cerastium cerastioides-type,Cerastium-type
Cerastium fontanum-group,Cerastium-type
Cerastium uniflorum,Cerastium-type
Cerastium cerastioides,Cerastium-type
Stellaria cf. S. holostea,Cerastium-type
Stellaria alsine,Cerastium-type
Stellaria media,Cerastium-type
Stellaria alsine-type,Cerastium-type
Myosoton aquaticum,Myosoton aquaticum
Caryophyllaceae undifferentiated,Caryophyllaceae (periporate excl. Paronychioideae)
Caryophyllaceae (periporate excl. Paronychioideae),Caryophyllaceae (periporate excl. Paronychioideae)
cf. Cerastium,Caryophyllaceae (periporate excl. Paronychioideae)
cf. Scleranthus,Caryophyllaceae (periporate excl. Paronychioideae)
cf. Cerastium glomeratum,Caryophyllaceae (periporate excl. Paronychioideae)
cf. Silene albescens,Caryophyllaceae (periporate excl. Paronychioideae)
cf. Silene ampullata,Caryophyllaceae (periporate excl. Paronychioideae)
Vaccaria/Petrorhagia,Caryophyllaceae (periporate excl. Paronychioideae)
cf. Myosoton aquaticum,Caryophyllaceae (periporate excl. Paronychioideae)
cf. Silene alba,Caryophyllaceae (periporate excl. Paronychioideae)
cf. Lychnis,Caryophyllaceae (periporate excl. Paronychioideae)
cf. Viscaria,Caryophyllaceae (periporate excl. Paronychioideae)
Caryophyllaceae subfam. Silenoideae-type,Caryophyllaceae (periporate excl. Paronychioideae)
cf. Lychnis viscaria-type,Caryophyllaceae (periporate excl. Paronychioideae)
cf. Scleranthus annuus,Caryophyllaceae (periporate excl. Paronychioideae)
Caryophyllaceae p.p.,Caryophyllaceae (periporate excl. Paronychioideae)
Caryophyllaceae indeterminata,Caryophyllaceae (periporate excl. Paronychioideae)
Sagina cf. S. procumbens,Sagina
Sagina nodosa,Sagina
Sagina procumbens,Sagina
Sagina saginoides,Sagina
Sagina nodosa-group,Sagina
Sagina caespitosa,Sagina
Scleranthus cf. S. annuus,Scleranthus
Scleranthus perennis-type,Scleranthus perennis
Lychnis flos-cuculi,Lychnis flos-cuculi
Lychnis flos-cuculi-type,Lychnis flos-cuculi
Melandrium rubrum,Silene dioica-type
Melandrium,Silene dioica-type
Silene conica,Silene dioica-type
Silene vulgaris ssp. maritima-type,Silene vulgaris-type
Silene vulgaris ssp. maritima,Silene vulgaris-type
Silene nutans-type,Silene vulgaris-type
Silene vulgaris-group,Silene vulgaris-type
Arenaria/Silene,Silene-type
Lychnis,Silene-type
Silene undifferentiated,Silene-type
Silene cf. S. nutans,Silene-type
Silene/Lychnis,Silene-type
Lychnis/Silene elegans,Silene-type
Silenaceae,Silene-type
Silene rupestris,Silene-type
Viscaria vulgaris-type,Silene-type
Lychnis viscaria-type,Lychnis viscaria-type
Steris segetalis,Lychnis viscaria-type
Arenaria-type s.l.,Arenaria
Arenaria biflora,Arenaria
Saponaria officinalis,Saponaria
Saponaria officinalis-type,Saponaria
Silene pratensis,Silene pratensis
Gypsophila undifferentiated,Gypsophila repens-type
Gypsophila fastigiata/G. repens,Gypsophila repens-type
Vaccaria,Vaccaria
Minuartia rubra-type/Bufonia,Minuartia rubra-type/Bufonia
Dianthus lusitanicus-type,Dianthus/Petrorhaghia
Dianthus/Petrorhaghia,Dianthus/Petrorhaghia
Tunica-type,Dianthus/Petrorhaghia
Moehringia trinervia-group,Moehringia-type
Minuartia sedoides,Moehringia-type
Minuartia verna,Moehringia-type
Fumariaceae,Fumaria
Fumaria-type,Fumaria
Caryophyllaceae subfam. Paronychioideae,Caryophyllaceae subfam. Paronychioideae
Loeflingia,Loeflingia
Paronychia argentea-type,Paronychia
Illecebrum verticillatum,Illecebrum verticillatum
Littorella uniflora,Littorella uniflora
Littorella-type,Littorella uniflora
Littorella,Littorella uniflora
Malva/Lavatera,Malva/Lavatera
Malva neglecta-type,Malva neglecta-type
Plantaginaceae undifferentiated,Plantaginaceae
Plantaginaceae indeterminata,Plantaginaceae
Plantago undifferentiated,Plantago
cf. Plantago coronopus,Plantago
Plantago cylindrica-type,Plantago
Plantago major/P. maritima,Plantago
Plantago cf. P. crassifolia,Plantago
Plantago cf. P. alpina,Plantago
Plantago cf. P. tenuiflora,Plantago
Plantago officinalis,Plantago
Plantago indeterminata,Plantago
Plantago pp.,Plantago
Plantago media/P. montana-type,Plantago
Plantago cf. P. media,Plantago major-type
cf. Plantago media,Plantago major-type
Plantago intermedia-type,Plantago major-type
Plantago major/P. minor-type,Plantago major-type
Plantago maritima s.l.,Plantago maritima-type
Plantago arenaria,Plantago maritima-type
Plantago maritima s.s.,Plantago maritima-type
Plantago psyllium-type,Plantago maritima-type
Plantago radicata-type,Plantago maritima-type
Plantago maritima/P. serpentina,Plantago maritima-type
Plantago alpinus,Plantago maritima-type
Plantago alpina/P. maritima,Plantago maritima-type
Plantago maritima-type s.l.,Plantago maritima-type
Plantago maritima-type s.s.,Plantago maritima-type
Plantago tenuiflora-type,Plantago tenuiflora
Plantago montana-type,Plantago atrata-type
Plantago holosteum-type,Plantago coronopus-type
Plantago coronopus s.s.,Plantago coronopus-type
Plantago albicans,Plantago albicans
Ribes cf. R. rubrum,Ribes
Ribes nigrum,Ribes nigrum
Ribes nigrum-type,Ribes nigrum
Thalictrum undifferentiated,Thalictrum
Thalictrum alpinum,Thalictrum alpinum-type
Thalictrum alpinum-type,Thalictrum alpinum-type
Thalictrum minus-type,Thalictrum alpinum-type
Thalictrum flavum-type,Thalictrum flavum-type
Daphne sericea,Daphne
Daphne mezereum,Daphne
Daphne gnidium-type,Daphne
Daphne oleoides,Daphne
Daphne cf. cneorum,Daphne
Daphne/Thymeleaea,Thymelaeaceae
Stellera,Stellera
Aellenia-type,Aellenia-type
Chenopodiaceae,Chenopodiaceae/Amaranthaceae
Chenopodiaceae/Amaranthaceae,Chenopodiaceae/Amaranthaceae
cf. Atriplex,Chenopodiaceae/Amaranthaceae
Chenopodiaceae-type,Chenopodiaceae/Amaranthaceae
Spinacia-type,Chenopodiaceae/Amaranthaceae
Salicornia-type,Chenopodiaceae/Amaranthaceae
Suaeda-type,Chenopodiaceae/Amaranthaceae
Suaeda,Chenopodiaceae/Amaranthaceae
Chenopodium/Thalictrum,Chenopodiaceae/Amaranthaceae
Halogeton,Chenopodiaceae/Amaranthaceae
cf. Krascheninnikovia,Chenopodiaceae/Amaranthaceae
Amaranthus-type,Chenopodiaceae/Amaranthaceae
Cornulaca,Chenopodiaceae/Amaranthaceae
Kochia laniflora,Chenopodiaceae/Amaranthaceae
Atriplex nudicaulis,Chenopodiaceae/Amaranthaceae
Atriplex hastata,Chenopodiaceae/Amaranthaceae
Atriplex kuzenevae,Chenopodiaceae/Amaranthaceae
Atriplex sagittata,Chenopodiaceae/Amaranthaceae
Atriplex praecox,Chenopodiaceae/Amaranthaceae
Chenopodium hybridum,Chenopodiaceae/Amaranthaceae
Chenopodium polyspermum,Chenopodiaceae/Amaranthaceae
Chenopodium rubrum,Chenopodiaceae/Amaranthaceae
Kochia prostrata,Chenopodiaceae/Amaranthaceae
Salicornia europaea,Chenopodiaceae/Amaranthaceae
Suaeda maritima,Chenopodiaceae/Amaranthaceae
Kochia,Chenopodiaceae/Amaranthaceae
Chenopodium undifferentiated,Chenopodiaceae/Amaranthaceae
Chenopodiaceae/Amaranthaceae undifferentiated,Chenopodiaceae/Amaranthaceae
Chenopodiaceae s.l.,Chenopodiaceae/Amaranthaceae
Chenopodiaceae/Amaranthus,Chenopodiaceae/Amaranthaceae
Haloxylon,Chenopodiaceae/Amaranthaceae
Atriplex portulacoides,Chenopodiaceae/Amaranthaceae
Beta,Beta
Salsola kali,Salsola kali
Aerva,Aerva
Chenopodiaceae: clumps,Chenopodiaceae: clumps
Tribulus,Tribulus terrestris
Polemonium coeruleum,Polemonium
Polemoniaceae undifferentiated,Polemoniaceae
Alisma,Alisma-type
Alisma gramineum,Alisma-type
Alisma plantago-aquatica,Alisma-type
Alisma plantago-aquatica-type,Alisma-type
Alisma-type,Alisma-type
Baldellia,Alisma-type
Luronium-type,Alisma-type
Alisma gramineum-type,Alisma-type
Alisma cf. A. plantago-aquatica,Alisma-type
Alisma-group,Alisma-type
Echinodorus ranunculoides,Alisma-type
Alisma plantago,Alisma-type
Sagittaria,Sagittaria
Sagittaria sagitifolia,Sagittaria
Sagittaria sagittifolia,Sagittaria
Sagittaria-type,Sagittaria
Alismataceae,Alismataceae
Damasonium,Damasonium
Caldesia parnassifolia,Caldesia parnassifolia
Ranunculus parviflorus-type,Ranunculus arvensis-type
Roemeria dodecandra-type,Roemeria-type
Roemeria-type,Roemeria-type
Roemeria hybrida-type,Roemeria-type
Roemeria hybrida,Roemeria-type
Cannabaceae/Urticaceae,Cannabaceae/Urticaceae
Urtica/Humulus,Cannabaceae/Urticaceae
Humulus/Cannabis/Urtica,Cannabaceae/Urticaceae
Cannabaceae undifferentiated,Cannabis/Humulus
Cannabis/Humulus,Cannabis/Humulus
Cannabis/Humulus-type,Cannabis/Humulus
Cannabinaceae,Cannabis/Humulus
Urtica undifferentiated,Urtica
Urtica indeterminata,Urtica
Urtica dubia-type,Urtica dubia-type
Urtica cf. pilulifera,Urticaceae
Urticaceae undifferentiated,Urticaceae
Urticales,Urticaceae/Moraceae
